generation,First_Individual_First_Chromosome_X_Count,Mean_X_Count,Approx_Mean,NB_Mean,Sim_Variance,Approx_Variance,NB_Variance,Charles_Mean,Sim_P,Approx_P,NB_P,Sim_Skewness,NB_Skewness,Sim_Third_Moment,Sim_Excess_kurtosis,NB_Excess_Kurtosis
33,9,17.5975,17.131620676286516,17.064014679124067,20.25209375,18.92315054849013,18.770854969263755,17.27373774989098,0.8689225033831378,0.9053283941190257,0.9090094828153507,0.27851604282023623,0.27922515138794585,25.38371071874999,0.11564511026085667,0.08988715156542534
34,6,17.9115,17.40745579227577,17.33685313410114,20.784867750000004,19.227875873416785,19.069697252071325,17.557700700086848,0.8617567460827359,0.9053260255149975,0.909069656500221,0.28229876946431076,0.2769860089159872,26.750375541749985,0.09014437209878423,0.08844483448330168
35,10,18.1554,17.686571377562327,17.612914214598025,21.224250839999996,19.53622030230899,19.372017979543504,17.845239044925417,0.8554082844603246,0.9053239113292898,0.9091310105732294,0.26483114772883665,0.2747731073175023,25.89510147892799,0.036412871969979665,0.08703078205615561
36,6,18.3803,17.968965518183705,17.892196151648516,22.144471910000004,19.84818107483098,19.67781269583343,18.13635835951675,0.8300175355141262,0.9053220686435414,0.9091935715317289,0.2961412560465006,0.27258622211065786,30.860069935254113,0.14563604553973297,0.08564444861263752
37,7,18.6876,18.254634588620736,18.17469552770677,22.45120624,20.163753491550935,19.987075053093022,18.431062565580635,0.8323650765233894,0.9053205152874051,0.9092573665688464,0.28597848736365944,0.2704251311994458,30.422358778752002,0.14225639645727162,0.08428529922954088
38,7,18.8722,18.543573194582965,18.460407222165536,22.38926716,20.482930848155508,20.29979674973517,18.729353866409816,0.8429128057266883,0.9053192698606357,0.9093224235876483,0.28739987664840794,0.26828961485139763,30.44713236609603,0.07107170523245454,0.08295280952439066
39,5,19.1482,18.835774115386943,18.74932435650531,22.904436760000003,20.805704369121575,20.615967468293775,19.031232680811488,0.8360039672942386,0.9053183517559362,0.9093887712154739,0.3086520760081685,0.26617945567519835,33.83363246433607,0.15311572983002364,0.08164646545185517
40,17,19.3926,19.13122824599982,19.04143823914292,23.455265239999996,21.132063140928793,20.935574812964834,19.336697576074418,0.8267909060746143,0.9053177811822478,0.909456438818151,0.2969846716903171,0.264094438598278,33.73607529355188,0.10929989190584655,0.08036576310399127
41,9,19.7312,19.429924538826242,19.33673831005327,24.254346560000013,21.46199404490195,21.258604246917052,19.645745200014318,0.8135119184179741,0.9053175791882936,0.9095254565139083,0.34847968164884,0.26203435084441007,41.62572679065592,0.13897386831068603,0.07911020851428677
42,12,19.9543,19.731849945322313,19.635212085243225,23.954011509999997,21.795481689778445,21.585039029466497,19.958370212156062,0.8330253991766576,0.9053177676862508,0.9095958551868478,0.294880257544913,0.25999898191132276,34.571090422014,0.060368498331298426,0.07787931746544471
43,4,20.2424,20.036989357526505,19.936845101162326,24.386042240000005,22.13250834410312,21.914860153216377,20.274565214117388,0.8300813965948415,0.9053183694754531,0.9096676664998615,0.2856383414932771,0.2579881235483164,34.39762720204799,0.1294227931858618,0.07667261530084334
44,13,20.6285,20.34532554960363,20.24162085914076,24.83388775,22.47305386856011,22.248046281269943,20.594320679265255,0.8306593074618371,0.9053194082660344,0.9097409229068822,0.3284936804799685,0.25600156973387284,40.65313944825009,0.17561428735763762,0.07548963673960174
45,11,20.8815,20.656839119504593,20.549520769951002,25.19905775000001,22.817095648359196,22.584573684631902,20.917624881722915,0.8286619367742031,0.9053209087024358,0.9098156576643612,0.31786191268969083,0.2540391166532399,40.208229036750076,0.19099400057304816,0.0743299256951799
46,11,21.2477,20.971508430851305,20.86052409859581,25.454144709999998,23.164608525802336,22.92441617992119,21.24446382481298,0.8347442132539051,0.9053228963866858,0.9098919048418571,0.34136593052339437,0.252100562675973,43.83872736066613,0.1836896441610345,0.07319303509744232
47,11,21.4612,21.289309555163257,21.17460790943163,25.969494560000005,23.51556473316455,23.26754506752598,21.574821169029423,0.8264003733463497,0.905325397901363,0.90996969933162,0.30835061878057324,0.25018570833340964,40.80750757785589,0.13568597156156814,0.07207852671811396
48,8,21.7387,21.610216214549354,21.49174701174311,26.178022310000003,23.86993382603217,23.61392907033986,21.908678159639532,0.8304179644501188,0.9053284408321458,0.9100490768570416,0.2741684274788485,0.24829435629606014,36.72169264920587,0.09194363162801578,0.07098597099956
49,9,22.109,21.934199724996137,21.811913905891245,26.671918999999995,24.227682617250718,23.963534273226617,22.24601355402521,0.8289242330107558,0.9053320537898432,0.91013007397984,0.2946551133598486,0.24642631135088675,40.587787457999866,0.11653989015608701,0.06991494688682043
50,7,22.3971,22.26122894039111,22.135078730164558,26.822811589999997,24.588775111643965,24.316324063369628,22.586803548882017,0.835001950666127,0.9053362664317898,0.9102127281058336,0.26607813942096664,0.24458138037845104,36.96286648522215,0.11675408953945432,0.06886504166283325
51,9,22.7624,22.59127019742773,22.461209208470066,27.088146239999997,24.95317244167565,24.672259071670833,22.931021707403545,0.8403085171767001,0.9053411094824869,0.9102970774891539,0.28081148292787156,0.2427593723299052,39.58984405324804,0.10496896750245499,0.06783585078678082
52,10,23.0334,22.92428726154668,22.79027059900791,26.518484439999995,25.32083280423524,25.031297115373338,23.27863888658859,0.8685790491577582,0.9053466147533538,0.9103831612347352,0.23647660118911543,0.24096009820380168,32.29321059940796,0.08135556743920169,0.06682697773549517
53,12,23.4137,23.26024127407615,23.122225644081063,26.63515231,25.691711398739443,25.393393142090986,23.6296231648186,0.8790526041485963,0.9053528151614465,0.9104710192989133,0.2558088713480005,0.23918337102269677,35.16400866870611,0.1451065337134847,0.06583803384785883
54,13,23.7276,23.599090700742213,23.45703452119909,27.550198239999997,26.065760366751665,25.758499175437706,23.983939769863714,0.861249701120118,0.9053597447469929,0.9105606924879474,0.28154821731723073,0.23742900580952295,40.713634561152105,0.20035345531369275,0.06486863817214165
55,12,24.0893,23.940791281728835,23.794654795642625,28.075525510000006,26.442928733332316,26.126564262459055,24.341551007486522,0.8580177774916383,0.9053674386895758,0.9106522224542802,0.262994378147592,0.23569681956370306,39.12355459391389,0.1684702587227429,0.06391841731621167
56,10,24.4177,24.285295983475496,24.135041374662855,28.772426710000005,26.82316235034374,26.49753442307809,24.702416190824405,0.8486493074118598,0.9053759333227925,0.9107456516903325,0.23865272360245277,0.23398663123698163,36.83249459646599,0.06091011224080889,0.06298700530056275
57,15,24.6622,24.632554952409063,24.478146463498227,28.412691160000005,27.206403841944578,26.871352601777414,25.066491570743,0.8679994394448622,0.905385266147199,0.9108410235196216,0.2686763605415909,0.23229826170894452,40.690967187696124,0.08807976420765806,0.06207404341410106
58,17,25.0149,24.982515470815066,24.823919523398263,29.119477989999996,27.59259255251943,27.247958621749152,25.43373026736584,0.8590435586994534,0.9053954758413396,0.9109383820849835,0.23452094245705682,0.2306315337622029,36.85165602589793,-0.000866381355305812,0.06117918007263485
59,16,25.2663,25.33512191506215,25.17230723185213,29.998784310000023,27.98166449730087,27.62728914175432,25.804082202997762,0.8422441302588899,0.9054066022706503,0.9110377723336662,0.22469667102160867,0.22898627205721162,36.9191863664939,0.03898501116251163,0.060302070680012754
60,20,25.5166,25.690315716401894,25.523253445227343,29.21012444,28.3735523159519,28.009277615942676,26.177494036672922,0.8735532795285825,0.9054186864940073,0.9111392399990533,0.15458702117820627,0.2273623031066978,24.40468122859197,-0.03643299609224204,0.0594423774918574
61,14,25.8265,26.048035324574638,25.876699164031457,29.82179775000001,28.768185229388138,28.393854256893874,26.553909100571456,0.866027602242725,0.9054317707676856,0.9112428315787657,0.2356120525335902,0.22575945524967034,38.37056846925004,-0.020217826346662804,0.05859976948184231
62,14,26.2069,26.40821617446003,26.23258250101705,30.884892390000005,29.165489000129686,28.780946002149943,26.933267338562754,0.8485346061456682,0.9054458985464703,0.9113485943088806,0.19720427099300847,0.22417755862498526,33.848190399017916,-0.08259483572945037,0.057773922210461584
63,16,26.5872,26.770790656019027,26.590838652357366,31.290196159999997,29.565385896483523,29.170476484518158,27.315505247147136,0.8496974536065037,0.9054611144816603,0.9114565761339974,0.23263056414517314,0.2226164451444385,40.71732162969607,0.047561416541735735,0.05696451769624281
64,12,26.8947,27.13568808778165,26.95139987212697,32.34741191,29.967794660867405,29.56236600643222,27.70055581908198,0.8314328229667634,0.9054774644156807,0.9115668256728716,0.203979736816803,0.22107594846536155,37.52721499824598,0.07801524112791691,0.0561712442893552
