generation,Mean_X_Count,Approx_Mean,NB_Mean,Sim_Variance,Approx_Variance,NB_Variance,Charles_Mean,Sim_P,Approx_P,NB_P,Sim_Skewness,NB_Skewness,Sim_Third_Moment,Sim_Excess_kurtosis,NB_Excess_Kurtosis
5739,93.9738,90.22556390977407,91.65772105606486,101.88591355999925,99.99999999999962,99.36676571790694,99.99999999999963,0.9223434007357659,0.9022556390977441,0.9224182793296568,0.11941779845766592,0.11719301783890637,122.81185079054478,0.03987899984708232,0.015569441660672654
5740,93.9014,90.22556390977407,91.65772105606486,103.38087804000085,99.99999999999962,99.36676571790694,99.99999999999963,0.908305305393779,0.9022556390977441,0.9224182793296568,0.11395921386243796,0.11719301783890637,119.78702230948906,0.13832930342429517,0.015569441660672654
5741,93.857,90.22556390977407,91.65772105606486,104.95795099999954,99.99999999999962,99.36676571790694,99.99999999999963,0.8942343015061376,0.9022556390977441,0.9224182793296568,0.12462171576786858,0.11719301783890637,134.00368518600013,-0.013657454019257997,0.015569441660672654
5742,93.8357,90.22556390977407,91.65772105606486,103.31050551000084,99.99999999999962,99.36676571790694,99.99999999999963,0.9082880732871486,0.9022556390977441,0.9224182793296568,0.14897924072121227,0.11719301783890637,156.4380833605852,0.12964530096315618,0.015569441660672654
5743,93.9389,90.22556390977407,91.65772105606486,103.72216678999918,99.99999999999962,99.36676571790694,99.99999999999963,0.9056781487239189,0.9022556390977441,0.9224182793296568,0.11142890845405705,0.11719301783890637,117.70780127173704,-0.02659676716419357,0.015569441660672654
5744,93.7681,90.22556390977407,91.65772105606486,102.83392238999919,99.99999999999962,99.36676571790694,99.99999999999963,0.9118401576124179,0.9022556390977441,0.9224182793296568,0.11047850139674577,0.11719301783890637,115.20793083448228,0.0320357668482818,0.015569441660672654
5745,93.5728,90.22556390977407,91.65772105606486,100.86290015999826,99.99999999999962,99.36676571790694,99.99999999999963,0.9277226795141325,0.9022556390977441,0.9224182793296568,0.14251918558648663,0.11719301783890637,144.3678567767079,-0.044346601912533146,0.015569441660672654
5746,93.5198,90.22556390977407,91.65772105606486,100.436807960001,99.99999999999962,99.36676571790694,99.99999999999963,0.931130746780048,0.9022556390977441,0.9224182793296568,0.1185915221210963,0.11719301783890637,119.3693958447839,0.0167223728868775,0.015569441660672654
5747,93.2909,90.22556390977407,91.65772105606486,98.59147719000454,99.99999999999962,99.36676571790694,99.99999999999963,0.9462369634670417,0.9022556390977441,0.9224182793296568,0.09385914285894476,0.11719301783890637,91.88310108085736,-0.10529990431084846,0.015569441660672654
5748,93.2209,90.22556390977407,91.65772105606486,99.80010318999723,99.99999999999962,99.36676571790694,99.99999999999963,0.9340761885038146,0.9022556390977441,0.9224182793296568,0.10605282776197206,0.11719301783890637,105.73499240066542,-0.020726607900729555,0.015569441660672654
5749,93.3447,90.22556390977407,91.65772105606486,99.64228190999958,99.99999999999962,99.36676571790694,99.99999999999963,0.9367980962570912,0.9022556390977441,0.9224182793296568,0.10361795240534868,0.11719301783890637,103.06245968124186,0.08668019191860354,0.015569441660672654
5750,93.3871,90.22556390977407,91.65772105606486,104.25785358999954,99.99999999999962,99.36676571790694,99.99999999999963,0.8957320411299714,0.9022556390977441,0.9224182793296568,0.09348035545587885,0.11719301783890637,99.51384908062444,-0.07641978078539813,0.015569441660672654
5751,93.3052,90.22556390977407,91.65772105606486,100.4392529600003,99.99999999999962,99.36676571790694,99.99999999999963,0.9289714653409318,0.9022556390977441,0.9224182793296568,0.10991856596127979,0.11719301783890637,110.64359151320971,-0.02309057174921758,0.015569441660672654
5752,93.4208,90.22556390977407,91.65772105606486,103.05252736000047,99.99999999999962,99.36676571790694,99.99999999999963,0.9065357482562917,0.9022556390977441,0.9224182793296568,0.11605434344333457,0.11719301783890637,121.40857729382365,0.09579598509243192,0.015569441660672654
5753,93.2572,90.22556390977407,91.65772105606486,101.55184815999542,99.99999999999962,99.36676571790694,99.99999999999963,0.9183210516570101,0.9022556390977441,0.9224182793296568,0.14037453578366416,0.11719301783890637,143.65477970649914,0.09800301684282564,0.015569441660672654
5754,93.0986,90.22556390977407,91.65772105606486,100.20167804000089,99.99999999999962,99.36676571790694,99.99999999999963,0.929112184756374,0.9022556390977441,0.9224182793296568,0.11466114070751239,0.11719301783890637,115.0081850505116,0.04898560344283709,0.015569441660672654
5755,93.1797,90.22556390977407,91.65772105606486,100.4848079099993,99.99999999999962,99.36676571790694,99.99999999999963,0.927301369610596,0.9022556390977441,0.9224182793296568,0.1422545920812038,0.11719301783890637,143.29033716714528,0.06950684831993303,0.015569441660672654
5756,93.1025,90.22556390977407,91.65772105606486,98.53239375000018,99.99999999999962,99.36676571790694,99.99999999999963,0.9448922984274888,0.9022556390977441,0.9224182793296568,0.09873078672134121,0.11719301783890637,96.56531203124807,-0.054913693758138926,0.015569441660672654
5757,93.1197,90.22556390977407,91.65772105606486,101.09217191000172,99.99999999999962,99.36676571790694,99.99999999999963,0.9211366047501749,0.9022556390977441,0.9224182793296568,0.11562911995772812,0.11719301783890637,117.52858599475077,0.04822003642438677,0.015569441660672654
5758,93.2156,90.22556390977407,91.65772105606486,102.03771664000026,99.99999999999962,99.36676571790694,99.99999999999963,0.9135406305579572,0.9022556390977441,0.9224182793296568,0.09116821034448565,0.11719301783890637,93.96898306483583,-0.018840197190101104,0.015569441660672654
5759,93.3078,90.22556390977407,91.65772105606486,103.03125915999932,99.99999999999962,99.36676571790694,99.99999999999963,0.9056261251267486,0.9022556390977441,0.9224182793296568,0.11736832723376578,0.11719301783890637,122.74517406110547,0.07032794116340213,0.015569441660672654
5760,93.246,90.22556390977407,91.65772105606486,101.85108400000048,99.99999999999962,99.36676571790694,99.99999999999963,0.9155130837880876,0.9022556390977441,0.9224182793296568,0.06837746734752267,0.11719301783890637,70.28481307200168,0.035885138271477324,0.015569441660672654
5761,93.2267,90.22556390977407,91.65772105606486,103.4571071100088,99.99999999999962,99.36676571790694,99.99999999999963,0.9011145063322664,0.9022556390977441,0.9224182793296568,0.10836399102534668,0.11719301783890637,114.03167068632925,-0.03544797073455097,0.015569441660672654
5762,93.2417,90.22556390977407,91.65772105606486,98.40828110999952,99.99999999999962,99.36676571790694,99.99999999999963,0.9474985128108844,0.9022556390977441,0.9224182793296568,0.1347347992373032,0.11719301783890637,131.5307355214218,0.08947616707858685,0.015569441660672654
5763,93.2121,90.22556390977407,91.65772105606486,98.36071359000115,99.99999999999962,99.36676571790694,99.99999999999963,0.9476557926220197,0.9022556390977441,0.9224182793296568,0.07522824413932365,0.11719301783890637,73.38603632511914,0.028842890004515898,0.015569441660672654
5764,93.1893,90.22556390977407,91.65772105606486,97.76766550999974,99.99999999999962,99.36676571790694,99.99999999999963,0.9531709641821051,0.9022556390977441,0.9224182793296568,0.09560940798477446,0.11719301783890637,92.42585928791306,0.049419402561936554,0.015569441660672654
5765,93.2649,90.22556390977407,91.65772105606486,97.88292799000037,99.99999999999962,99.36676571790694,99.99999999999963,0.952820904678371,0.9022556390977441,0.9224182793296568,0.10251947293706899,0.11719301783890637,99.28114856090107,-0.04116242285546878,0.015569441660672654
5766,93.2552,90.22556390977407,91.65772105606486,98.87407296000166,99.99999999999962,99.36676571790694,99.99999999999963,0.9431714220746757,0.9022556390977441,0.9224182793296568,0.11491063106895602,0.11719301783890637,112.97538932121573,0.028002231079741424,0.015569441660672654
5767,93.312,90.22556390977407,91.65772105606486,98.83125600000027,99.99999999999962,99.36676571790694,99.99999999999963,0.9441547520148863,0.9022556390977441,0.9224182793296568,0.0836047707531476,0.11719301783890637,82.14337305599999,0.029898031771155686,0.015569441660672654
5768,93.2807,90.22556390977407,91.65772105606486,100.45190750999953,99.99999999999962,99.36676571790694,99.99999999999963,0.928610539234552,0.9022556390977441,0.9224182793296568,0.08626739819536257,0.11719301783890637,86.85283163388715,-0.012534155478714837,0.015569441660672654
5769,93.4849,90.22556390977407,91.65772105606486,101.5305719900012,99.99999999999962,99.36676571790694,99.99999999999963,0.920756164056738,0.9022556390977441,0.9224182793296568,0.1490121974908905,0.11719301783890637,152.4463633540969,0.07063883674305282,0.015569441660672654
5770,93.373,90.22556390977407,91.65772105606486,100.1482709999994,99.99999999999962,99.36676571790694,99.99999999999963,0.932347598891653,0.9022556390977441,0.9224182793296568,0.15669216692295385,0.11719301783890637,157.0407896339984,0.0021127560805074275,0.015569441660672654
5771,93.2841,90.22556390977407,91.65772105606486,98.53658719000072,99.99999999999962,99.36676571790694,99.99999999999963,0.9466950567318437,0.9022556390977441,0.9224182793296568,0.11246737487563864,0.11719301783890637,110.00763622864585,-0.05891759012299147,0.015569441660672654
5772,93.4213,90.22556390977407,91.65772105606486,99.50780630999898,99.99999999999962,99.36676571790694,99.99999999999963,0.9388338811224765,0.9022556390977441,0.9224182793296568,0.12745906486541475,0.11719301783890637,126.51920551319304,-0.01728171692096625,0.015569441660672654
5773,93.424,90.22556390977407,91.65772105606486,99.06122399999006,99.99999999999962,99.36676571790694,99.99999999999963,0.9430935357714677,0.9022556390977441,0.9224182793296568,0.12585457093947566,0.11719301783890637,124.0864980479985,-0.021719083468721312,0.015569441660672654
5774,93.3737,90.22556390977407,91.65772105606486,100.61524830999974,99.99999999999962,99.36676571790694,99.99999999999963,0.9280273275509072,0.9022556390977441,0.9224182793296568,0.09267160246340597,0.11719301783890637,93.52815728311415,0.016301591764635415,0.015569441660672654
5775,93.278,90.22556390977407,91.65772105606486,99.54991599999919,99.99999999999962,99.36676571790694,99.99999999999963,0.9369972748143832,0.9022556390977441,0.9224182793296568,0.12432811133011856,0.11719301783890637,123.48968510399952,0.01442496432606477,0.015569441660672654
5776,93.3582,90.22556390977407,91.65772105606486,97.02889275999918,99.99999999999962,99.36676571790694,99.99999999999963,0.9621690750498552,0.9022556390977441,0.9224182793296568,0.10767466473746246,0.11719301783890637,102.91179218673602,0.03456441757486273,0.015569441660672654
5777,93.327,90.22556390977407,91.65772105606486,97.919070999997,99.99999999999962,99.36676571790694,99.99999999999963,0.9531034051579478,0.9022556390977441,0.9224182793296568,0.09274917868242115,0.11719301783890637,89.86922556599572,0.14070617077555436,0.015569441660672654
5778,93.3319,90.22556390977407,91.65772105606486,99.59654239000113,99.99999999999962,99.36676571790694,99.99999999999963,0.9370998004582329,0.9022556390977441,0.9224182793296568,0.07416242937368135,0.11719301783890637,73.71406143151685,0.06278714769109595,0.015569441660672654
5779,93.2992,90.22556390977407,91.65772105606486,103.14187935999959,99.99999999999962,99.36676571790694,99.99999999999963,0.9045714561236047,0.9022556390977441,0.9224182793296568,0.09115091923395509,0.11719301783890637,95.48026451097617,-0.025998830759509595,0.015569441660672654
5780,93.2054,90.22556390977407,91.65772105606486,101.08601083999868,99.99999999999962,99.36676571790694,99.99999999999963,0.9220405397887123,0.9022556390977441,0.9224182793296568,0.12229335673220211,0.11719301783890637,124.29093446692852,0.0191221888417763,0.015569441660672654
5781,93.2214,90.22556390977407,91.65772105606486,99.6809820400041,99.99999999999962,99.36676571790694,99.99999999999963,0.935197447819969,0.9022556390977441,0.9224182793296568,0.1098036599615559,0.11719301783890637,109.2786391526887,-0.003363733324775353,0.015569441660672654
5782,93.3631,90.22556390977407,91.65772105606486,99.6822583900002,99.99999999999962,99.36676571790694,99.99999999999963,0.9366069901298092,0.9022556390977441,0.9224182793296568,0.13181971403698403,0.11719301783890637,131.1919442471795,0.08683623381501882,0.015569441660672654
5783,93.3273,90.22556390977407,91.65772105606486,100.95637470999885,99.99999999999962,99.36676571790694,99.99999999999963,0.924431966461616,0.9022556390977441,0.9224182793296568,0.10591177644925191,0.11719301783890637,107.4347735648351,-0.017797652698829047,0.015569441660672654
5784,93.2844,90.22556390977407,91.65772105606486,100.80451663999942,99.99999999999962,99.36676571790694,99.99999999999963,0.9253990109703535,0.9022556390977441,0.9224182793296568,0.12377885068464199,0.11719301783890637,125.27558317517116,-0.03288986421865436,0.015569441660672654
5785,93.194,90.22556390977407,91.65772105606486,102.8571640000002,99.99999999999962,99.36676571790694,99.99999999999963,0.9060525915336323,0.9022556390977441,0.9224182793296568,0.11767243453090107,0.11719301783890637,122.75142916800299,0.10233363388692984,0.015569441660672654
5786,93.1081,90.22556390977407,91.65772105606486,100.75641439000033,99.99999999999962,99.36676571790694,99.99999999999963,0.9240910423787431,0.9022556390977441,0.9224182793296568,0.14182155451672737,0.11719301783890637,143.43373159888432,0.1244951281969704,0.015569441660672654
5787,93.0585,90.22556390977407,91.65772105606486,99.79847775000034,99.99999999999962,99.36676571790694,99.99999999999963,0.9324641226804652,0.9022556390977441,0.9224182793296568,0.11705372257295682,0.11719301783890637,116.70006695325037,0.009937329194731337,0.015569441660672654
5788,93.0972,90.22556390977407,91.65772105606486,99.83375215999916,99.99999999999962,99.36676571790694,99.99999999999963,0.9325222981782475,0.9022556390977441,0.9224182793296568,0.12444857011069813,0.11719301783890637,124.13835954009372,-0.021132784626943568,0.015569441660672654
5789,93.1201,90.22556390977407,91.65772105606486,101.51107598997667,99.99999999999962,99.36676571790694,99.99999999999963,0.9173393060004091,0.9022556390977441,0.9224182793296568,0.11357707243368972,0.11719301783890637,116.16112699720135,-0.08527997125655284,0.015569441660672654
5790,93.0572,90.22556390977407,91.65772105606486,102.71812816000103,99.99999999999962,99.36676571790694,99.99999999999963,0.9059471941997181,0.9022556390977441,0.9224182793296568,0.11139986938820587,0.11719301783890637,115.97258205849741,0.014655657068833428,0.015569441660672654
5791,93.1559,90.22556390977407,91.65772105606486,102.64899518999995,99.99999999999962,99.36676571790694,99.99999999999963,0.9075188688167036,0.9022556390977441,0.9224182793296568,0.1310863263205372,0.11719301783890637,136.32937582975657,0.00909074259904763,0.015569441660672654
5792,93.1267,90.22556390977407,91.65772105606486,100.62964710999881,99.99999999999962,99.36676571790694,99.99999999999963,0.9254399938241132,0.9022556390977441,0.9224182793296568,0.11008161380358442,0.11719301783890637,111.12293723232604,0.05582256903153304,0.015569441660672654
5793,93.2596,90.22556390977407,91.65772105606486,100.71680783999831,99.99999999999962,99.36676571790694,99.99999999999963,0.9259586557603667,0.9022556390977441,0.9224182793296568,0.10671142756448931,0.11719301783890637,107.8608550494738,0.10473469188541618,0.015569441660672654
5794,93.4223,90.22556390977407,91.65772105606486,99.3553627099995,99.99999999999962,99.36676571790694,99.99999999999963,0.9402844240293597,0.9022556390977441,0.9224182793296568,0.10146723973465521,0.11719301783890637,100.48767914513026,-0.002360129097902064,0.015569441660672654
5795,93.491,90.22556390977407,91.65772105606486,99.52071899999885,99.99999999999962,99.36676571790694,99.99999999999963,0.9394124252659497,0.9022556390977441,0.9224182793296568,0.11483942542789093,0.11719301783890637,114.01481014200176,0.10382523782961517,0.015569441660672654
5796,93.4893,90.22556390977407,91.65772105606486,102.60968550999951,99.99999999999962,99.36676571790694,99.99999999999963,0.9111157444380754,0.9022556390977441,0.9224182793296568,0.17112975745874684,0.11719301783890637,177.87219712990594,0.09536452044062083,0.015569441660672654
5797,93.5556,90.22556390977407,91.65772105606486,101.9949086400006,99.99999999999962,99.36676571790694,99.99999999999963,0.9172575498862611,0.9022556390977441,0.9224182793296568,0.1174189118849994,0.11719301783890637,120.94997735923899,0.0017100930670665981,0.015569441660672654
5798,93.6489,90.22556390977407,91.65772105606486,99.21182878999281,99.99999999999962,99.36676571790694,99.99999999999963,0.9439287748463122,0.9022556390977441,0.9224182793296568,0.14896487235556177,0.11719301783890637,147.20719978633613,0.026465239432123866,0.015569441660672654
5799,93.5882,90.22556390977407,91.65772105606486,98.63742076000442,99.99999999999962,99.36676571790694,99.99999999999963,0.9488102920666415,0.9022556390977441,0.9224182793296568,0.11586106553044938,0.11719301783890637,113.50110233793377,0.016572734653648613,0.015569441660672654
5800,93.6267,90.22556390977407,91.65772105606486,98.56374710999997,99.99999999999962,99.36676571790694,99.99999999999963,0.9499101114277841,0.9022556390977441,0.9224182793296568,0.11190442943007449,0.11719301783890637,109.50226082232867,0.05056641890033253,0.015569441660672654
5801,93.6874,90.22556390977407,91.65772105606486,97.64768123999976,99.99999999999962,99.36676571790694,99.99999999999963,0.9594431614790102,0.9022556390977441,0.9224182793296568,0.13676870405254757,0.11719301783890637,131.971342351245,0.06307429550988175,0.015569441660672654
5802,93.8117,90.22556390977407,91.65772105606486,99.82544311000065,99.99999999999962,99.36676571790694,99.99999999999963,0.9397574113107224,0.9022556390977441,0.9224182793296568,0.09945466312271603,0.11719301783890637,99.19436934522587,0.030783351820186322,0.015569441660672654
5803,93.7187,90.22556390977407,91.65772105606486,101.53997031000038,99.99999999999962,99.36676571790694,99.99999999999963,0.9229734824018351,0.9022556390977441,0.9224182793296568,0.12349353990424428,0.11719301783890637,126.35714012640854,0.045352244734221614,0.015569441660672654
5804,93.7409,90.22556390977407,91.65772105606486,102.36316718999889,99.99999999999962,99.36676571790694,99.99999999999963,0.9157678740635791,0.9022556390977441,0.9224182793296568,0.1257507994763357,0.11719301783890637,130.2345839678605,-0.05136799386709434,0.015569441660672654
5805,93.6228,90.22556390977407,91.65772105606486,101.47212016000083,99.99999999999962,99.36676571790694,99.99999999999963,0.9226455488697383,0.9022556390977441,0.9224182793296568,0.10752329414863449,0.11719301783890637,109.90631912870577,0.04053771509850712,0.015569441660672654
5806,93.6127,90.22556390977407,91.65772105606486,98.96009871000153,99.99999999999962,99.36676571790694,99.99999999999963,0.9459640928039911,0.9022556390977441,0.9224182793296568,0.09176094141914434,0.11719301783890637,90.33333419076688,-0.03247186560103854,0.015569441660672654
5807,93.7369,90.22556390977407,91.65772105606486,100.41667838999943,99.99999999999962,99.36676571790694,99.99999999999963,0.93347939309388,0.9022556390977441,0.9224182793296568,0.09912142521014167,0.11719301783890637,99.7415964588205,0.0005433071743690121,0.015569441660672654
5808,93.5692,90.22556390977407,91.65772105606486,98.86961135999849,99.99999999999962,99.36676571790694,99.99999999999963,0.9463898837358738,0.9022556390977441,0.9224182793296568,0.07633713196599069,0.11719301783890637,75.04643730777761,-0.02138749416738639,0.015569441660672654
5809,93.5943,90.22556390977407,91.65772105606486,101.78230750999957,99.99999999999962,99.36676571790694,99.99999999999963,0.9195537249025806,0.9022556390977441,0.9224182793296568,0.10084684261443429,0.11719301783890637,103.55492164361075,0.00277916555100699,0.015569441660672654
5810,93.6046,90.22556390977407,91.65772105606486,100.76045883999916,99.99999999999962,99.36676571790694,99.99999999999963,0.9289814782268689,0.9022556390977441,0.9224182793296568,0.09519374788629738,0.11719301783890637,96.28167357067007,-0.008072515520880064,0.015569441660672654
5811,93.7903,90.22556390977407,91.65772105606486,101.87672590999925,99.99999999999962,99.36676571790694,99.99999999999963,0.9206253848681492,0.9022556390977441,0.9224182793296568,0.08938979757718524,0.11719301783890637,91.91796963665848,0.07484725199630837,0.015569441660672654
5812,93.8577,90.22556390977407,91.65772105606486,102.06025071000062,99.99999999999962,99.36676571790694,99.99999999999963,0.9196303100086656,0.9022556390977441,0.9224182793296568,0.12633949556525645,0.11719301783890637,130.2639025020647,0.08884288632494597,0.015569441660672654
5813,93.7063,90.22556390977407,91.65772105606486,100.90224030999926,99.99999999999962,99.36676571790694,99.99999999999963,0.9286840382543404,0.9022556390977441,0.9224182793296568,0.18173473298604312,0.11719301783890637,184.19979840808213,0.13483761585376275,0.015569441660672654
5814,93.8678,90.22556390977407,91.65772105606486,99.5309231599966,99.99999999999962,99.36676571790694,99.99999999999963,0.9431018724613546,0.9022556390977441,0.9224182793296568,0.1264992983367999,0.11719301783890637,125.61027456350261,-0.01868331749674912,0.015569441660672654
5815,93.8411,90.22556390977407,91.65772105606486,98.91045078999691,99.99999999999962,99.36676571790694,99.99999999999963,0.9487480771798323,0.9022556390977441,0.9224182793296568,0.09260689036545214,0.11719301783890637,91.09752399106209,0.011364040361427463,0.015569441660672654
5816,93.8115,90.22556390977407,91.65772105606486,99.61796774999996,99.99999999999962,99.36676571790694,99.99999999999963,0.9417126460100872,0.9022556390977441,0.9224182793296568,0.11490921467151029,0.11719301783890637,114.2513585917577,0.09103315971104253,0.015569441660672654
5817,93.7966,90.22556390977407,91.65772105606486,99.77482843999502,99.99999999999962,99.36676571790694,99.99999999999963,0.9400827991040811,0.9022556390977441,0.9224182793296568,0.10495109569651995,0.11719301783890637,104.59681528939007,0.0274406223059227,0.015569441660672654
5818,93.7774,90.22556390977407,91.65772105606486,100.74044924000037,99.99999999999962,99.36676571790694,99.99999999999963,0.9308812965146517,0.9022556390977441,0.9224182793296568,0.1574683090999741,0.11719301783890637,159.2205020016447,0.010608373689019679,0.015569441660672654
5819,93.7503,90.22556390977407,91.65772105606486,100.51494990999835,99.99999999999962,99.36676571790694,99.99999999999963,0.9327000618708415,0.9022556390977441,0.9224182793296568,0.1065243389428329,0.11719301783890637,107.34821779505913,-0.030390814261867405,0.015569441660672654
5820,93.689,90.22556390977407,91.65772105606486,99.6796789999997,99.99999999999962,99.36676571790694,99.99999999999963,0.9399006993190686,0.9022556390977441,0.9224182793296568,0.13702326466812068,0.11719301783890637,136.36542073799436,0.08454159174288911,0.015569441660672654
5821,93.6876,90.22556390977407,91.65772105606486,102.8928062399989,99.99999999999962,99.36676571790694,99.99999999999963,0.9105359589617215,0.9022556390977441,0.9224182793296568,0.11735489975237927,0.11719301783890637,122.48382629874898,0.009541629725870582,0.015569441660672654
5822,93.79,90.22556390977407,91.65772105606486,99.15290000000095,99.99999999999962,99.36676571790694,99.99999999999963,0.945912827562271,0.9022556390977441,0.9224182793296568,0.10380944533255727,0.11719301783890637,102.49318800000421,0.003259787457671859,0.015569441660672654
5823,93.7347,90.22556390977407,91.65772105606486,101.03731591000037,99.99999999999962,99.36676571790694,99.99999999999963,0.9277235757479423,0.9022556390977441,0.9224182793296568,0.08049426055171267,0.11719301783890637,81.74997263184284,0.014918146254700115,0.015569441660672654
5824,93.734,90.22556390977407,91.65772105606486,100.92604399999912,99.99999999999962,99.36676571790694,99.99999999999963,0.9287394639187563,0.9022556390977441,0.9224182793296568,0.13189801857127295,0.11719301783890637,133.73440420800273,-0.03228702820859031,0.015569441660672654
5825,93.6738,90.22556390977407,91.65772105606486,102.3865935600001,99.99999999999962,99.36676571790694,99.99999999999963,0.9149029842965304,0.9022556390977441,0.9224182793296568,0.11101306601652212,0.11719301783890637,115.01083023854665,-0.06238672745301299,0.015569441660672654
5826,93.5396,90.22556390977407,91.65772105606486,102.01223183999836,99.99999999999962,99.36676571790694,99.99999999999963,0.9169449419233635,0.9022556390977441,0.9224182793296568,0.15729943585565298,0.11719301783890637,162.07108475827218,0.07045854943683594,0.015569441660672654
5827,93.2863,90.22556390977407,91.65772105606486,101.0789323100008,99.99999999999962,99.36676571790694,99.99999999999963,0.9229054746433072,0.9022556390977441,0.9224182793296568,0.10527675286276039,0.11719301783890637,106.98513768929337,-0.04666454105373852,0.015569441660672654
5828,93.2895,90.22556390977407,91.65772105606486,99.66968974999862,99.99999999999962,99.36676571790694,99.99999999999963,0.9359866598762167,0.9022556390977441,0.9224182793296568,0.061359877141966994,0.11719301783890637,61.056111384746494,0.020811647402282585,0.015569441660672654
5829,93.3658,90.22556390977407,91.65772105606486,98.73219035999767,99.99999999999962,99.36676571790694,99.99999999999963,0.945647003875527,0.9022556390977441,0.9224182793296568,0.03981103421022164,0.11719301783890637,39.05634673262455,-0.037511817907597056,0.015569441660672654
5830,93.3499,90.22556390977407,91.65772105606486,102.68986999000008,99.99999999999962,99.36676571790694,99.99999999999963,0.9090468223310674,0.9022556390977441,0.9224182793296568,0.09741027769141664,0.11719301783890637,101.3669052109918,-0.021463844636389062,0.015569441660672654
5831,93.3764,90.22556390977407,91.65772105606486,100.65712303999793,99.99999999999962,99.36676571790694,99.99999999999963,0.9276680793161076,0.9022556390977441,0.9224182793296568,0.14300198785355958,0.11719301783890637,144.41384945548685,0.06462207729814429,0.015569441660672654
5832,93.6783,90.22556390977407,91.65772105606486,100.85300910999862,99.99999999999962,99.36676571790694,99.99999999999963,0.9288597417834772,0.9022556390977441,0.9224182793296568,0.08748703970187029,0.11719301783890637,88.60883211137345,-0.00111026891019117,0.015569441660672654
5833,93.6649,90.22556390977407,91.65772105606486,98.54320798999989,99.99999999999962,99.36676571790694,99.99999999999963,0.9504957460843478,0.9022556390977441,0.9224182793296568,0.08671007665629826,0.11719301783890637,84.82221604489357,-0.0019744505877530294,0.015569441660672654
5834,93.7775,90.22556390977407,91.65772105606486,100.24319375000046,99.99999999999962,99.36676571790694,99.99999999999963,0.9354999226568395,0.9022556390977441,0.9224182793296568,0.10042747431264276,0.11719301783890637,100.79404696874546,-0.033673050969057705,0.015569441660672654
5835,93.6643,90.22556390977407,91.65772105606486,102.51060550999945,99.99999999999962,99.36676571790694,99.99999999999963,0.9137035093492201,0.9022556390977441,0.9224182793296568,0.1123111892938547,0.11719301783890637,116.567162349411,-0.08810782679175855,0.015569441660672654
5836,93.6617,90.22556390977407,91.65772105606486,104.00405311000095,99.99999999999962,99.36676571790694,99.99999999999963,0.9005581724871601,0.9022556390977441,0.9224182793296568,0.18700101224608306,0.11719301783890637,198.3441308842321,-0.0007421530116569208,0.015569441660672654
5837,93.7066,90.22556390977407,91.65772105606486,102.9673164400007,99.99999999999962,99.36676571790694,99.99999999999963,0.9100615927443642,0.9022556390977441,0.9224182793296568,0.12590071267848135,0.11719301783890637,131.54588884699382,-0.02088018086791088,0.015569441660672654
5838,93.5455,90.22556390977407,91.65772105606486,100.07772975000157,99.99999999999962,99.36676571790694,99.99999999999963,0.9347284379220098,0.9022556390977441,0.9224182793296568,0.12725476964268886,0.11719301783890637,127.40317069275645,-0.011959547782439017,0.015569441660672654
5839,93.5395,90.22556390977407,91.65772105606486,99.15403975000092,99.99999999999962,99.36676571790694,99.99999999999963,0.9433755824356026,0.9022556390977441,0.9224182793296568,0.1110674545194882,0.11719301783890637,109.66105965974752,-0.07506048978324076,0.015569441660672654
5840,93.5352,90.22556390977407,91.65772105606486,98.2737609599998,99.99999999999962,99.36676571790694,99.99999999999963,0.9517820330298692,0.9022556390977441,0.9224182793296568,0.09980794739141437,0.11719301783890637,97.23474722841691,0.0370209767893801,0.015569441660672654
5841,93.5457,90.22556390977407,91.65772105606486,99.89911151000032,99.99999999999962,99.36676571790694,99.99999999999963,0.93640172155721,0.9022556390977441,0.9224182793296568,0.12920744520272617,0.11719301783890637,129.01196136798697,0.0503300870879122,0.015569441660672654
5842,93.4225,90.22556390977407,91.65772105606486,98.13999374999955,99.99999999999962,99.36676571790694,99.99999999999963,0.9519309756426434,0.9022556390977441,0.9224182793296568,0.10714237781284905,0.11719301783890637,104.16703903125278,-0.050744131865655184,0.015569441660672654
5843,93.3863,90.22556390977407,91.65772105606486,99.50227231000196,99.99999999999962,99.36676571790694,99.99999999999963,0.9385343453167836,0.9022556390977441,0.9224182793296568,0.1191194985180532,0.11719301783890637,118.23126996329219,0.005694739786986869,0.015569441660672654
5844,93.417,90.22556390977407,91.65772105606486,100.28691100000076,99.99999999999962,99.36676571790694,99.99999999999963,0.9314974314045757,0.9022556390977441,0.9224182793296568,0.07096772235598187,0.11719301783890637,71.27336262600005,0.0005896412537529372,0.015569441660672654
5845,93.5791,90.22556390977407,91.65772105606486,99.16414319000073,99.99999999999962,99.36676571790694,99.99999999999963,0.9436788035439416,0.9022556390977441,0.9224182793296568,0.09897881380932799,0.11719301783890637,97.74042890734273,0.009242766647715062,0.015569441660672654
5846,93.6834,90.22556390977407,91.65772105606486,101.22716444000146,99.99999999999962,99.36676571790694,99.99999999999963,0.9254768768666564,0.9022556390977441,0.9224182793296568,0.09803872557954013,0.11719301783890637,99.84889536340654,-0.02010417359419625,0.015569441660672654
5847,93.6948,90.22556390977407,91.65772105606486,103.44585296000022,99.99999999999962,99.36676571790694,99.99999999999963,0.9057376136308655,0.9022556390977441,0.9224182793296568,0.11872885215158488,0.11719301783890637,124.91825144678923,0.041914842175711176,0.015569441660672654
