R,u,v,beta_ect,s_theory,fit,sim_μ,app_μ,nb_μ,sim_σ²,app_σ²,nb_σ²,sim_p,app_p,nb_p,sim_skew,nb_skew,sim_exkurt,nb_exkurt,E1,rho_numerical,inv_p_sim,inv_p_app,inv_p_nb
1.0e-5,0.010000000000000002,0.00010000000000000002,0.0010000000000000002,0.0005000000000000001,exp,6.214343127962084,9.511840815526368,9.075306713662822,9.273353921990516,9.9,9.35314125025083,0.6701289717009077,0.9607920015683199,0.9702950560507618,0.5915913494387754,0.347000605710071,0.4018524824168552,0.12715615459610938,49.99166879646743,1.5048317377251874,1.4922500626436437,1.0408079983676801,1.0306143412398097
0.0001,0.010000000000000002,0.00010000000000000002,0.0010000000000000002,0.0005000000000000001,exp,6.37681232227488,9.511840815526368,9.075306713662822,9.436993157914657,9.9,9.35314125025083,0.6757250127840506,0.9607920015683199,0.9702950560507618,0.5785308918575133,0.347000605710071,0.37997707757134896,0.12715615459610938,49.91687437489123,1.5033236493267554,1.4798919398882482,1.0408079983676801,1.0306143412398097
0.001,0.010000000000000002,0.00010000000000000002,0.0010000000000000002,0.0005000000000000001,exp,6.322893838862559,9.511840815526368,9.075306713662822,9.383466892132713,9.9,9.35314125025083,0.6738334468003292,0.9607920015683199,0.9702950560507618,0.5749208227312477,0.347000605710071,0.3538021107939649,0.12715615459610938,49.18689511615115,1.488838107618801,1.48404625022468,1.0408079983676801,1.0306143412398097
0.010000000000000002,0.010000000000000002,0.00010000000000000002,0.0010000000000000002,0.0005000000000000001,exp,6.893750236966824,9.511840815526368,9.075306713662822,9.491596482701413,9.9,9.35314125025083,0.7263003910386198,0.9607920015683199,0.9702950560507618,0.5184712746724955,0.347000605710071,0.30690279836130835,0.12715615459610938,43.27906486489862,1.3853238262859389,1.376840784251797,1.0408079983676801,1.0306143412398097
0.1,0.010000000000000002,0.00010000000000000002,0.0010000000000000002,0.0005000000000000001,exp,8.406272985781989,9.511840815526368,9.075306713662822,9.744556628056854,9.9,9.35314125025083,0.8626634650137254,0.9607920015683199,0.9702950560507618,0.407093051750519,0.347000605710071,0.17794082716659845,0.12715615459610938,23.002227261473315,1.1508631269957732,1.1592005927642821,1.0408079983676801,1.0306143412398097
1.0,0.010000000000000002,0.00010000000000000002,0.0010000000000000002,0.0005000000000000001,exp,9.41235971563981,9.511840815526368,9.075306713662822,9.898270988293882,9.9,9.35314125025083,0.9509094797234051,0.9607920015683199,0.9702950560507618,0.3501581359049234,0.347000605710071,0.13502257645982033,0.12715615459610938,6.020924290757623,1.0323536568527198,1.0516248090100795,1.0408079983676801,1.0306143412398097
10.0,0.010000000000000002,0.00010000000000000002,0.0010000000000000002,0.0005000000000000001,exp,9.61970616113744,9.511840815526368,9.075306713662822,9.895367994786735,9.9,9.35314125025083,0.9721423363138668,0.9607920015683199,0.9702950560507618,0.3369448383150487,0.347000605710071,0.11828159054430325,0.12715615459610938,2.53541941719455,1.0131369447036755,1.0286559515469338,1.0408079983676801,1.0306143412398097
100.0,0.010000000000000002,0.00010000000000000002,0.0010000000000000002,0.0005000000000000001,exp,9.708641232227489,9.511840815526368,9.075306713662822,9.98190258725122,9.9,9.35314125025083,0.9726243216025031,0.9607920015683199,0.9702950560507618,0.33412304333206966,0.347000605710071,0.12056420530857183,0.12715615459610938,1.9855904804067432,1.0102303650812177,1.0281461997088377,1.0408079983676801,1.0306143412398097
1000.0,0.010000000000000002,0.00010000000000000002,0.0010000000000000002,0.0005000000000000001,exp,9.673345971563982,9.511840815526368,9.075306713662822,9.929280600758235,9.9,9.35314125025083,0.9742242525430586,0.9607920015683199,0.9702950560507618,0.3316586242435534,0.347000605710071,0.11158058844159102,0.12715615459610938,1.929341071889106,1.0099348495457567,1.0264577148327585,1.0408079983676801,1.0306143412398097
